"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|NL","Generation - Solar  [MW] Intraday / BZN|NL","Generation - Solar  [MW] Current / BZN|NL","Generation - Wind Offshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Offshore  [MW] Intraday / BZN|NL","Generation - Wind Offshore  [MW] Current / BZN|NL","Generation - Wind Onshore  [MW] Day Ahead/ BZN|NL","Generation - Wind Onshore  [MW] Intraday / BZN|NL","Generation - Wind Onshore  [MW] Current / BZN|NL"
"06.08.2024 16:00 - 06.08.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 16:15 - 06.08.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 16:30 - 06.08.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 16:45 - 06.08.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 17:00 - 06.08.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 17:15 - 06.08.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 17:30 - 06.08.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 17:45 - 06.08.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 18:00 - 06.08.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 18:15 - 06.08.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 18:30 - 06.08.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 18:45 - 06.08.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 19:00 - 06.08.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 19:15 - 06.08.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 19:30 - 06.08.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 19:45 - 06.08.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 20:00 - 06.08.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 20:15 - 06.08.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 20:30 - 06.08.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 20:45 - 06.08.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 21:00 - 06.08.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 21:15 - 06.08.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 21:30 - 06.08.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 21:45 - 06.08.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 22:00 - 06.08.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 22:15 - 06.08.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 22:30 - 06.08.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 22:45 - 06.08.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 23:00 - 06.08.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 23:15 - 06.08.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 23:30 - 06.08.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"06.08.2024 23:45 - 07.08.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 00:00 - 07.08.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 00:15 - 07.08.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 00:30 - 07.08.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 00:45 - 07.08.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 01:00 - 07.08.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 01:15 - 07.08.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 01:30 - 07.08.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 01:45 - 07.08.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 02:00 - 07.08.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 02:15 - 07.08.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 02:30 - 07.08.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 02:45 - 07.08.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 03:00 - 07.08.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 03:15 - 07.08.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 03:30 - 07.08.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 03:45 - 07.08.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 04:00 - 07.08.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 04:15 - 07.08.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 04:30 - 07.08.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 04:45 - 07.08.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 05:00 - 07.08.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 05:15 - 07.08.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 05:30 - 07.08.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 05:45 - 07.08.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 06:00 - 07.08.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 06:15 - 07.08.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 06:30 - 07.08.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 06:45 - 07.08.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 07:00 - 07.08.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 07:15 - 07.08.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 07:30 - 07.08.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 07:45 - 07.08.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 08:00 - 07.08.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 08:15 - 07.08.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 08:30 - 07.08.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 08:45 - 07.08.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 09:00 - 07.08.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 09:15 - 07.08.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 09:30 - 07.08.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 09:45 - 07.08.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 10:00 - 07.08.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 10:15 - 07.08.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 10:30 - 07.08.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 10:45 - 07.08.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 11:00 - 07.08.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 11:15 - 07.08.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 11:30 - 07.08.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 11:45 - 07.08.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 12:00 - 07.08.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 12:15 - 07.08.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 12:30 - 07.08.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 12:45 - 07.08.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 13:00 - 07.08.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 13:15 - 07.08.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 13:30 - 07.08.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 13:45 - 07.08.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 14:00 - 07.08.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 14:15 - 07.08.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 14:30 - 07.08.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 14:45 - 07.08.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 15:00 - 07.08.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 15:15 - 07.08.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 15:30 - 07.08.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 15:45 - 07.08.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 16:00 - 07.08.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 16:15 - 07.08.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 16:30 - 07.08.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 16:45 - 07.08.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 17:00 - 07.08.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 17:15 - 07.08.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 17:30 - 07.08.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 17:45 - 07.08.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 18:00 - 07.08.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 18:15 - 07.08.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 18:30 - 07.08.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 18:45 - 07.08.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 19:00 - 07.08.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 19:15 - 07.08.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 19:30 - 07.08.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 19:45 - 07.08.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 20:00 - 07.08.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 20:15 - 07.08.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 20:30 - 07.08.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 20:45 - 07.08.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 21:00 - 07.08.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 21:15 - 07.08.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 21:30 - 07.08.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 21:45 - 07.08.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 22:00 - 07.08.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 22:15 - 07.08.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 22:30 - 07.08.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 22:45 - 07.08.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 23:00 - 07.08.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 23:15 - 07.08.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 23:30 - 07.08.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"07.08.2024 23:45 - 08.08.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 00:00 - 08.08.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 00:15 - 08.08.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 00:30 - 08.08.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 00:45 - 08.08.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 01:00 - 08.08.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 01:15 - 08.08.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 01:30 - 08.08.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 01:45 - 08.08.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 02:00 - 08.08.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 02:15 - 08.08.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 02:30 - 08.08.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 02:45 - 08.08.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 03:00 - 08.08.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 03:15 - 08.08.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 03:30 - 08.08.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 03:45 - 08.08.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 04:00 - 08.08.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 04:15 - 08.08.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 04:30 - 08.08.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 04:45 - 08.08.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 05:00 - 08.08.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 05:15 - 08.08.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 05:30 - 08.08.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 05:45 - 08.08.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 06:00 - 08.08.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 06:15 - 08.08.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 06:30 - 08.08.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 06:45 - 08.08.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 07:00 - 08.08.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 07:15 - 08.08.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 07:30 - 08.08.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 07:45 - 08.08.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 08:00 - 08.08.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 08:15 - 08.08.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 08:30 - 08.08.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 08:45 - 08.08.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 09:00 - 08.08.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 09:15 - 08.08.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 09:30 - 08.08.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 09:45 - 08.08.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 10:00 - 08.08.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 10:15 - 08.08.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 10:30 - 08.08.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 10:45 - 08.08.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 11:00 - 08.08.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 11:15 - 08.08.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 11:30 - 08.08.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 11:45 - 08.08.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 12:00 - 08.08.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 12:15 - 08.08.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 12:30 - 08.08.2024 12:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 12:45 - 08.08.2024 13:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 13:00 - 08.08.2024 13:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 13:15 - 08.08.2024 13:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 13:30 - 08.08.2024 13:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 13:45 - 08.08.2024 14:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 14:00 - 08.08.2024 14:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 14:15 - 08.08.2024 14:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 14:30 - 08.08.2024 14:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 14:45 - 08.08.2024 15:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 15:00 - 08.08.2024 15:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 15:15 - 08.08.2024 15:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 15:30 - 08.08.2024 15:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 15:45 - 08.08.2024 16:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 16:00 - 08.08.2024 16:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 16:15 - 08.08.2024 16:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 16:30 - 08.08.2024 16:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 16:45 - 08.08.2024 17:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 17:00 - 08.08.2024 17:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 17:15 - 08.08.2024 17:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 17:30 - 08.08.2024 17:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 17:45 - 08.08.2024 18:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 18:00 - 08.08.2024 18:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 18:15 - 08.08.2024 18:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 18:30 - 08.08.2024 18:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 18:45 - 08.08.2024 19:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 19:00 - 08.08.2024 19:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 19:15 - 08.08.2024 19:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 19:30 - 08.08.2024 19:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 19:45 - 08.08.2024 20:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 20:00 - 08.08.2024 20:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 20:15 - 08.08.2024 20:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 20:30 - 08.08.2024 20:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 20:45 - 08.08.2024 21:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 21:00 - 08.08.2024 21:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 21:15 - 08.08.2024 21:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 21:30 - 08.08.2024 21:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 21:45 - 08.08.2024 22:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 22:00 - 08.08.2024 22:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 22:15 - 08.08.2024 22:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 22:30 - 08.08.2024 22:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 22:45 - 08.08.2024 23:00","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 23:00 - 08.08.2024 23:15","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 23:15 - 08.08.2024 23:30","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 23:30 - 08.08.2024 23:45","-","-","n/e","-","-","n/e","-","-","n/e"
"08.08.2024 23:45 - 09.08.2024 00:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 00:00 - 09.08.2024 00:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 00:15 - 09.08.2024 00:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 00:30 - 09.08.2024 00:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 00:45 - 09.08.2024 01:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 01:00 - 09.08.2024 01:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 01:15 - 09.08.2024 01:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 01:30 - 09.08.2024 01:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 01:45 - 09.08.2024 02:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 02:00 - 09.08.2024 02:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 02:15 - 09.08.2024 02:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 02:30 - 09.08.2024 02:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 02:45 - 09.08.2024 03:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 03:00 - 09.08.2024 03:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 03:15 - 09.08.2024 03:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 03:30 - 09.08.2024 03:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 03:45 - 09.08.2024 04:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 04:00 - 09.08.2024 04:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 04:15 - 09.08.2024 04:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 04:30 - 09.08.2024 04:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 04:45 - 09.08.2024 05:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 05:00 - 09.08.2024 05:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 05:15 - 09.08.2024 05:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 05:30 - 09.08.2024 05:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 05:45 - 09.08.2024 06:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 06:00 - 09.08.2024 06:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 06:15 - 09.08.2024 06:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 06:30 - 09.08.2024 06:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 06:45 - 09.08.2024 07:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 07:00 - 09.08.2024 07:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 07:15 - 09.08.2024 07:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 07:30 - 09.08.2024 07:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 07:45 - 09.08.2024 08:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 08:00 - 09.08.2024 08:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 08:15 - 09.08.2024 08:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 08:30 - 09.08.2024 08:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 08:45 - 09.08.2024 09:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 09:00 - 09.08.2024 09:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 09:15 - 09.08.2024 09:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 09:30 - 09.08.2024 09:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 09:45 - 09.08.2024 10:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 10:00 - 09.08.2024 10:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 10:15 - 09.08.2024 10:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 10:30 - 09.08.2024 10:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 10:45 - 09.08.2024 11:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 11:00 - 09.08.2024 11:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 11:15 - 09.08.2024 11:30","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 11:30 - 09.08.2024 11:45","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 11:45 - 09.08.2024 12:00","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 12:00 - 09.08.2024 12:15","-","-","n/e","-","-","n/e","-","-","n/e"
"09.08.2024 12:15 - 09.08.2024 12:30","-","-","n/e","-","-","n/e","-","-","n/e"
