,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2023-10-03 07:00:00,0.0,14.156513,18.099972,0.0,20.186216,21.151777,22.16581,22.289152,22.357052,22.884087,23.131021,23.995617,24.271914,24.682997,25.512774,26.283094,28.10301,29.98661,32.907455,37.204994
2023-10-03 08:00:00,0.0,21.62621,30.492771,0.0,35.867043,39.47461,42.35901,45.22232,47.2775,50.35105,52.083523,54.593845,57.038956,60.490993,64.15835,69.05101,74.574486,80.30517,93.01028,107.430916
2023-10-03 09:00:00,0.0,51.209866,65.50738,0.0,74.776955,80.65888,84.17696,89.51904,92.531815,96.68439,99.39419,103.43324,106.94826,113.14978,117.66157,125.39774,132.06212,139.9992,156.14273,173.92351
2023-10-03 10:00:00,0.0,53.848087,74.20265,0.0,90.195015,100.10809,105.676865,114.135574,119.95317,129.8362,134.94495,145.46265,150.80203,161.29483,172.57265,186.87625,199.33539,212.80135,241.57426,271.6662
2023-10-03 11:00:00,0.0,71.36873,92.48019,0.0,109.61635,119.07859,123.66738,131.0182,135.95447,143.7087,147.55177,156.26955,160.10245,168.78052,177.08073,187.93428,196.6911,207.77621,228.42763,249.44196
2023-10-03 12:00:00,0.0,56.3801,74.76494,0.0,89.252464,97.39978,101.436226,108.072426,112.381096,119.06168,122.47107,129.82863,133.39682,141.4559,148.59149,158.6587,166.64069,176.72047,196.41695,216.15364
2023-10-03 13:00:00,0.0,55.357265,72.05571,0.0,84.464325,91.53312,95.18314,101.06208,104.62194,109.75175,112.622444,118.1117,121.40326,128.34244,133.71451,142.15506,148.88815,157.56357,174.18437,191.29077
2023-10-03 14:00:00,0.0,41.339523,55.235847,0.0,65.166985,70.934616,74.25587,79.038246,82.09921,86.57189,89.02162,93.51671,96.469345,102.20129,107.01301,114.21952,120.458916,128.02058,143.05911,158.79097
2023-10-03 15:00:00,0.0,26.012007,35.367023,0.0,41.929646,45.303574,47.298103,49.766014,51.558136,54.06228,55.203636,57.633015,59.069057,62.208115,64.75915,68.469505,71.89717,76.46986,85.210495,93.82823
2023-10-03 16:00:00,0.0,11.163365,17.10436,0.0,20.91707,22.986813,24.379364,25.45709,26.223797,27.546555,28.004303,29.478205,30.063913,31.75596,33.419132,35.666935,38.135185,41.523014,48.303432,54.98256
2023-10-04 06:00:00,0.0,0.0,3.2056894,0.0,4.5137973,5.4424295,6.310696,6.258671,6.051002,6.50721,6.4655643,7.4378576,7.318946,7.7735085,8.831218,9.878424,11.532004,13.892964,17.922527,21.946997
2023-10-04 07:00:00,0.0,50.310642,57.461655,0.0,60.49517,61.900955,62.57869,63.703224,64.29285,65.35642,65.91886,67.75992,68.355125,69.869316,70.832855,72.25205,73.66652,76.32913,80.28852,84.86966
2023-10-04 08:00:00,0.0,110.23415,128.15787,0.0,140.26364,147.05609,151.39493,155.34517,158.74014,163.90694,166.44368,171.86029,174.80457,177.98709,183.98145,188.5905,195.17221,202.22556,211.81367,226.40472
2023-10-04 09:00:00,0.0,163.86775,192.73627,0.0,214.9156,228.34676,235.02782,244.73145,250.81567,259.3358,264.3738,274.07483,279.7152,288.61142,297.45966,307.9499,317.74594,330.42667,348.5202,370.7192
2023-10-04 10:00:00,0.0,232.85686,264.1361,0.0,283.81738,297.25616,305.47522,315.08356,320.6602,327.93243,333.3851,340.59503,347.8055,354.4823,362.40622,370.884,382.34137,394.32224,408.8804,435.23227
2023-10-04 11:00:00,0.0,250.7926,282.1988,0.0,300.55396,313.83682,321.7556,331.94138,337.62988,345.40967,351.238,359.04413,366.71738,374.3323,382.90274,392.8952,405.4532,418.39502,436.82513,467.61133
2023-10-04 12:00:00,0.0,241.77377,272.01443,0.0,290.42667,302.7256,309.49072,318.4623,323.72867,331.10367,336.09955,343.9503,350.1789,356.9355,364.8594,373.46808,384.16568,395.90796,411.71536,437.8766
2023-10-04 13:00:00,0.0,191.90163,221.38304,0.0,242.4384,255.29013,262.2508,271.2355,277.1573,285.99225,291.14355,300.84265,306.63586,314.28748,323.91077,333.70612,344.7015,357.0982,374.81366,399.85577
2023-10-04 14:00:00,0.0,127.4951,148.31097,0.0,163.14952,171.6764,176.17989,181.82744,185.97061,192.12585,195.42409,202.6743,206.15913,211.49365,218.39249,225.09348,232.25253,241.11818,253.92741,270.0007
2023-10-04 15:00:00,0.0,73.00158,82.55303,0.0,88.10638,90.763466,91.803314,93.785484,94.83356,96.60651,97.636566,100.32105,101.08067,103.48282,105.14225,107.326775,109.60778,113.068726,118.61848,125.719505
2023-10-04 16:00:00,0.0,22.963276,27.992746,0.0,31.094187,32.391624,33.52058,33.996334,34.465435,35.41893,35.843456,36.97827,37.433372,38.18827,39.27573,40.283016,42.34949,44.367695,47.456036,51.878902
2023-10-05 07:00:00,0.0,36.47273,46.23042,0.0,52.893753,56.38765,58.33298,60.760918,62.675255,65.438805,66.64492,69.49734,70.92768,74.03146,76.91838,80.68144,84.29651,89.09681,98.29241,107.39794
2023-10-05 08:00:00,0.0,132.74936,148.24704,0.0,156.64386,161.27882,163.39412,166.80524,168.80165,171.76694,173.5336,177.52869,179.432,182.31636,185.4899,188.51434,192.03848,197.4171,204.52351,215.09517
2023-10-05 09:00:00,0.0,206.50026,232.62804,0.0,247.12337,256.26804,260.6793,267.68854,271.4805,276.75693,280.3498,286.49606,290.60812,296.57568,302.01224,308.8207,316.44223,326.04016,338.95584,358.74158
2023-10-05 10:00:00,0.0,260.71848,290.5248,0.0,307.35526,318.67664,324.738,332.70776,337.28915,343.53943,347.94232,354.75748,360.1997,365.52203,372.06235,378.39587,387.57495,397.98816,409.73325,432.10315
2023-10-05 11:00:00,0.0,249.5741,281.07535,0.0,306.22638,322.82153,330.12646,341.46045,348.73697,358.66824,364.45694,376.21802,382.87445,391.2473,400.8275,409.77505,418.92047,432.4765,448.23282,468.50888
2023-10-05 12:00:00,0.0,220.5384,252.12453,0.0,275.9069,291.472,300.3359,310.66144,318.01996,328.9798,335.284,347.00745,354.4328,362.20578,374.31268,384.8041,397.90833,412.0027,431.1385,459.52188
2023-10-05 13:00:00,0.0,180.63889,210.46097,0.0,233.44333,247.47568,254.61797,264.64926,271.46243,282.01642,287.79575,299.6784,305.91583,315.36606,326.89554,339.20395,351.4558,365.51047,388.16562,416.1988
2023-10-05 14:00:00,0.0,149.76228,175.80641,0.0,194.83365,205.93668,211.33633,219.58034,224.76483,232.45073,236.7917,245.61049,250.31781,258.57614,266.77423,277.02155,286.35272,297.85907,316.49713,339.0031
2023-10-05 15:00:00,0.0,95.81327,115.1759,0.0,129.20016,137.0977,141.00673,147.01025,150.7172,156.02821,159.04509,165.20117,168.56387,175.06013,180.70648,188.57678,195.24863,203.94182,218.64713,235.11417
2023-10-05 16:00:00,0.0,45.720135,55.09594,0.0,61.331924,64.371544,66.207466,68.21095,69.65376,71.92327,73.0125,75.5278,76.595406,78.984184,81.38262,83.986145,87.07128,90.83108,97.14919,104.899155
2023-10-05 17:00:00,0.0,1.746681,5.3950267,0.0,6.3010383,6.9722815,7.735027,7.61227,7.4299464,8.001629,7.9739347,8.991051,8.963692,9.211619,10.17071,10.839116,12.146223,14.0195675,16.208427,18.352667
2023-10-06 07:00:00,0.0,9.643155,14.265866,0.0,16.510584,17.633776,18.354269,18.858547,18.941439,19.646833,19.774366,20.926228,20.890636,22.001318,22.963259,24.252615,25.796574,28.065395,31.781317,35.272152
2023-10-06 08:00:00,0.0,17.928982,25.925133,0.0,31.05954,33.89227,35.97644,37.901093,39.457962,41.724667,42.73074,44.705006,46.156563,48.581043,51.091755,54.308517,57.872444,62.121265,70.44652,79.22573
2023-10-06 09:00:00,0.0,22.955008,33.37889,0.0,40.336174,44.493607,47.286022,50.748318,53.13256,56.636765,58.50106,61.65985,64.11359,68.43618,72.29991,77.96299,83.35046,89.486046,102.46224,116.03352
2023-10-06 10:00:00,0.0,22.103777,33.408558,0.0,39.827377,45.32911,50.005016,55.288177,59.09316,65.674576,69.48469,75.23317,80.10062,86.662704,94.831314,104.93967,115.75824,125.408066,148.69028,175.38573
2023-10-06 11:00:00,0.0,26.687561,39.842182,0.0,46.941223,53.813213,59.946342,66.820984,71.598145,79.95305,85.09734,92.3189,98.93528,107.2456,117.86707,131.01408,145.24551,157.27187,186.67523,221.51004
2023-10-06 12:00:00,0.0,38.177975,53.921062,0.0,64.619354,72.29879,77.99864,84.70215,89.48807,97.51561,102.05271,109.59444,115.09099,123.04743,132.78291,144.60753,156.71333,168.06459,193.23007,222.26993
2023-10-06 13:00:00,0.0,44.178215,61.491943,0.0,73.68626,82.23948,88.364395,95.71603,100.99664,109.92699,114.89289,123.49037,129.34581,138.03174,148.805,161.65419,174.66176,186.96236,213.87431,244.8205
2023-10-06 14:00:00,0.0,45.478703,61.39245,0.0,73.079575,80.13948,84.408646,90.212296,94.17258,100.42269,103.74611,110.06563,113.88581,120.83171,127.88162,137.17859,145.67352,155.05055,174.17984,194.84813
2023-10-06 15:00:00,0.0,32.919144,45.359314,0.0,54.367683,59.5289,62.841805,66.783646,69.72949,74.29108,76.53922,80.962074,83.635185,88.39044,93.49709,99.85385,106.08412,113.05092,126.97498,141.94942
2023-10-06 16:00:00,0.0,15.59641,22.561773,0.0,27.379478,29.996126,31.797876,33.399036,34.673424,36.530743,37.327187,39.08282,40.208233,42.39738,44.545403,47.44637,50.60588,54.573708,62.945217,71.43253
2023-10-07 07:00:00,0.0,18.123863,26.914278,0.0,33.00571,36.385036,38.50457,41.11009,42.992138,45.788704,47.096973,49.734642,51.390553,54.86343,57.889435,62.286995,66.41564,71.57394,82.63248,93.57734
2023-10-07 08:00:00,0.0,56.56822,73.062454,0.0,85.654366,92.5073,96.193245,101.43148,105.07195,110.72425,113.53615,119.636696,122.61438,128.83543,135.00056,142.91113,149.86635,158.32983,174.33403,191.24019
2023-10-07 09:00:00,0.0,79.69148,100.35819,0.0,116.38603,125.21145,129.20555,136.35307,140.66957,147.05394,150.48119,157.83537,161.37608,169.73315,176.30492,186.24094,193.69206,203.89265,222.57631,241.44704
2023-10-07 10:00:00,0.0,91.320145,112.84285,0.0,128.74132,137.83536,142.09496,149.67377,153.91272,159.83989,163.40446,170.13745,174.10144,182.60269,188.62096,198.57155,206.12285,216.40446,234.76187,254.20131
2023-10-07 11:00:00,0.0,56.034737,77.98769,0.0,95.26696,106.74154,113.44535,123.71793,130.00858,139.85413,145.77367,155.9951,162.83066,174.84767,186.02701,201.94153,215.41545,230.1111,261.0581,293.99576
2023-10-07 12:00:00,0.0,46.514515,66.65992,0.0,81.57177,92.332664,99.2044,109.30218,115.63817,126.04728,132.30646,142.72864,150.06396,162.16312,174.3744,191.15941,206.17293,221.32036,255.24603,292.0892
2023-10-07 13:00:00,0.0,40.31073,57.339485,0.0,68.979485,77.75328,84.01635,92.15137,97.702255,107.19953,112.67849,121.81836,128.31416,138.14796,149.62222,164.03838,178.14859,191.46104,221.92732,256.2166
2023-10-07 14:00:00,0.0,34.410748,47.943962,0.0,58.77188,64.73359,67.56505,72.48875,75.86998,81.21206,83.69743,89.57366,92.11558,98.49275,104.13685,111.99731,118.03758,126.10557,142.82822,158.24883
2023-10-07 15:00:00,0.0,20.737146,28.706608,0.0,34.21788,37.05587,38.86059,40.701256,42.188847,44.367764,45.235573,47.345592,48.472336,50.902138,53.258186,56.27414,59.353184,63.395264,71.269875,79.02429
2023-10-07 16:00:00,0.0,6.322069,11.098101,0.0,13.078495,14.171106,15.042293,15.474174,15.650448,16.437326,16.5384,17.64195,17.835485,18.717115,19.818325,21.131496,22.631214,24.771273,27.332705,29.267254
2023-10-08 07:00:00,0.0,48.164776,56.095654,0.0,60.439415,62.55633,63.829132,65.083984,66.04717,67.73273,68.408325,70.41208,71.003716,72.592964,74.43374,76.003746,78.195,81.06481,85.72182,91.404076
2023-10-08 08:00:00,0.0,140.66855,154.51369,0.0,162.71388,166.41734,166.46843,169.7244,171.2863,173.54872,174.70863,178.87675,179.49425,183.0116,185.04149,187.6729,188.57843,193.19218,200.6624,207.32921
2023-10-08 09:00:00,0.0,198.94215,227.24438,0.0,245.63577,256.92688,263.22748,271.07266,275.9305,282.79944,287.17386,294.54706,299.7357,305.9251,313.32648,321.0604,330.61267,341.24734,354.9849,377.04913
2023-10-08 10:00:00,0.0,249.21869,281.70438,0.0,304.12085,320.19662,329.76755,341.08838,347.8382,356.37817,362.77176,371.34875,379.98798,387.38483,396.45157,405.54053,417.71887,431.04205,446.42245,473.37888
2023-10-08 11:00:00,0.0,275.62674,307.61465,0.0,324.66708,337.9666,346.84024,356.79965,362.45105,370.12454,376.26434,383.35153,391.8695,398.3376,407.2192,416.50656,430.38986,443.1995,460.66357,494.10367
2023-10-08 12:00:00,0.0,240.44792,272.44156,0.0,292.24747,306.6138,315.696,326.32257,332.8218,342.0236,348.48776,357.5486,366.01614,374.02527,384.54828,395.77783,410.16223,424.19583,444.89465,478.75812
2023-10-08 13:00:00,0.0,168.2153,198.03102,0.0,220.14359,234.71301,242.56503,254.07222,261.11298,271.5592,278.05093,289.3787,297.0111,308.24765,319.7492,334.36636,348.1108,363.47107,390.38678,423.29614
2023-10-08 14:00:00,0.0,115.435585,140.18706,0.0,159.2155,170.11166,175.58026,183.81718,189.07544,196.90076,201.2383,210.09145,214.77974,223.61006,232.06078,243.1631,252.72047,264.4076,284.52878,307.37506
2023-10-08 15:00:00,0.0,76.90297,89.66298,0.0,97.51762,101.86629,104.36613,107.54817,109.46328,112.23132,113.96119,117.26579,119.26304,122.56497,125.56286,129.39581,133.50066,138.59727,146.6034,157.14532
2023-10-08 16:00:00,0.0,30.552095,35.746906,0.0,38.45589,39.407383,40.16224,40.654713,40.87511,41.58722,41.990383,43.119617,43.27827,44.264805,44.9789,45.780003,47.31894,48.74145,50.37102,53.392567
2023-10-09 07:00:00,0.0,14.317681,18.742855,0.0,21.441769,22.813192,24.074368,24.423992,24.740534,25.516743,25.845757,26.786911,27.221704,27.855482,28.980236,30.08103,32.272865,34.510254,38.475452,43.58872
2023-10-09 08:00:00,0.0,34.541576,44.34343,0.0,50.75325,54.239323,56.490597,58.890213,60.76642,63.419548,64.65992,67.18131,68.80872,71.67832,74.54017,78.13591,81.95632,86.653435,95.35119,104.61928
2023-10-09 09:00:00,0.0,58.01398,76.78448,0.0,90.02998,98.503845,104.18829,111.30106,115.75138,122.349525,126.50129,132.82,138.01869,145.926,153.61662,164.40642,174.7737,185.40778,206.49503,231.51736
2023-10-09 10:00:00,0.0,150.53357,174.01251,0.0,189.25717,198.35245,203.42245,210.1487,214.15982,219.70288,223.32693,229.36674,233.68483,239.70937,245.73564,253.13571,261.14868,270.50638,284.24164,304.06778
2023-10-09 11:00:00,0.0,189.0714,217.99194,0.0,237.04495,248.87408,255.2567,264.22894,269.23315,275.92093,280.5772,287.8327,293.5437,301.40564,308.4874,318.05838,327.90863,339.44342,356.10452,380.4749
2023-10-09 12:00:00,0.0,170.61595,199.28717,0.0,220.29195,232.85132,239.05106,248.38051,254.07637,262.3329,267.21307,276.62442,282.0209,290.83728,299.51813,310.20053,320.20422,332.65085,351.60336,375.54108
2023-10-09 13:00:00,0.0,133.05817,158.79784,0.0,178.44646,189.77077,195.11336,203.6832,209.07336,217.11716,221.53154,230.84393,235.49963,244.48007,252.99094,263.98965,273.31598,285.25494,305.2302,327.8696
2023-10-09 14:00:00,0.0,94.12351,116.43038,0.0,133.42175,143.11739,147.8519,155.562,160.36737,167.64252,171.60925,179.81212,184.01537,192.71765,200.4759,211.24162,220.06416,231.15686,251.31999,273.02487
2023-10-09 15:00:00,0.0,62.498573,77.70384,0.0,88.948715,95.05111,98.19882,102.8954,105.93094,110.41725,112.79798,117.754326,120.32792,125.74282,130.44873,136.94044,142.57822,149.83316,162.97371,177.14012
2023-10-09 16:00:00,0.0,29.467766,36.240734,0.0,40.9305,42.911545,44.030033,45.421707,46.29376,47.664837,48.414597,50.01501,50.60563,52.738094,54.00165,56.096954,58.416954,61.15835,66.3889,72.41658
2023-10-10 07:00:00,0.0,22.179514,28.44874,0.0,32.563034,34.32958,35.507984,36.672348,37.46182,38.67614,39.30864,40.59236,41.258484,43.028263,44.184925,46.11327,48.367043,50.915672,55.338173,60.41317
2023-10-10 08:00:00,0.0,68.91952,81.849106,0.0,88.89661,93.26754,95.66601,99.82464,101.673225,103.779144,105.5721,107.76489,110.29648,114.82104,116.827286,121.79915,125.87983,131.6259,142.09937,154.42963
2023-10-10 09:00:00,0.0,121.40258,141.3466,0.0,155.73955,163.23799,166.15561,171.31575,174.97888,180.76135,183.32729,190.67712,192.87944,198.44647,204.44449,210.91275,216.34021,224.62367,237.32251,250.84462
2023-10-10 10:00:00,0.0,141.58861,167.00937,0.0,184.23657,194.69815,200.41571,208.5398,213.33456,220.14693,224.48755,231.92122,236.96268,244.88948,252.30864,262.11942,271.6259,282.8167,300.68628,323.80273
2023-10-10 11:00:00,0.0,124.03348,152.36606,0.0,174.95703,189.66957,198.76932,209.84546,217.016,227.31035,233.82841,244.35825,252.32585,262.6687,274.3514,288.09006,302.03482,316.86584,341.4458,372.60312
2023-10-10 12:00:00,0.0,89.3431,115.07908,0.0,137.83821,151.91605,159.2248,170.23802,177.46416,188.36006,194.42305,206.47403,213.12027,224.83917,236.64111,251.35268,263.6224,278.65353,305.79346,333.953
2023-10-10 13:00:00,0.0,51.02564,70.29224,0.0,85.6777,95.22658,100.85036,108.622025,114.22732,123.5962,128.36475,138.18582,143.2934,152.60774,163.35695,176.19131,187.86275,200.40039,226.31493,253.89326
2023-10-10 14:00:00,0.0,33.019753,44.66313,0.0,53.22262,57.982254,60.692516,64.36876,66.94206,70.73724,72.57702,76.416954,78.61173,83.13368,87.18829,92.83147,97.80112,104.05426,116.432014,128.8345
2023-10-10 15:00:00,0.0,16.685123,21.727814,0.0,24.094263,25.446558,26.488447,27.21916,27.484924,28.258709,28.508045,29.607857,29.987917,31.055672,32.165085,33.466255,35.173,37.361824,40.765717,44.021164
2023-10-10 16:00:00,0.0,1.6800467,5.53557,0.0,6.870466,7.767084,8.617793,8.658053,8.545526,9.112788,9.11545,10.121687,10.112198,10.583155,11.593105,12.536577,14.025277,16.18191,19.276972,22.299873
2023-10-11 07:00:00,0.0,7.8729677,12.559935,0.0,14.855948,16.13188,17.010748,17.56596,17.760752,18.552387,18.705044,19.855034,20.005201,21.084167,22.173931,23.58963,25.25262,27.679688,31.67105,35.270267
2023-10-11 08:00:00,0.0,20.394712,29.973862,0.0,36.189487,39.967556,42.699757,45.742004,47.972652,51.31513,53.034897,55.928947,58.244587,62.040363,65.80743,70.94395,76.206085,81.97368,94.30315,107.49678
2023-10-11 09:00:00,0.0,30.730518,45.015057,0.0,55.266293,61.75687,66.15662,71.58433,75.58297,82.28286,85.742065,92.25414,96.23912,103.004555,110.8587,120.50647,129.92612,139.44879,160.19086,182.83682
2023-10-11 10:00:00,0.0,86.84389,105.81618,0.0,119.4415,127.115135,131.16953,137.02649,140.68742,145.88077,148.82404,154.45274,157.83278,164.08249,169.57802,177.18997,183.99817,192.58464,207.20561,224.03812
2023-10-11 11:00:00,0.0,130.7871,154.47346,0.0,171.15724,181.12404,186.29594,194.00131,198.56886,204.99442,208.97935,216.1017,220.7037,228.30661,235.12248,244.31595,252.81194,263.3327,280.31842,301.2545
2023-10-11 12:00:00,0.0,81.7997,105.16004,0.0,124.87334,136.42447,141.56673,151.10545,156.99681,165.96275,170.77492,181.16498,186.08308,197.15918,206.51128,219.8467,229.59543,242.79951,267.7696,291.79865
2023-10-11 13:00:00,0.0,50.997902,64.301025,0.0,73.466095,78.75537,81.829926,86.0453,88.623856,92.10832,94.17059,97.67269,100.304016,105.010124,108.644806,114.30537,119.41759,125.8426,137.56491,150.55244
2023-10-11 14:00:00,0.0,22.434393,31.692204,0.0,38.08502,41.5104,43.62544,46.208706,48.059223,50.729527,51.96708,54.48723,56.054016,59.380405,62.180977,66.23696,70.03752,74.869865,84.50827,94.12644
2023-10-11 15:00:00,0.0,12.350988,18.353811,0.0,22.275635,24.391457,25.790503,26.955956,27.77702,29.089025,29.58055,31.022728,31.720238,33.495712,35.107323,37.452408,39.90637,43.247,49.95553,56.406128
2023-10-12 07:00:00,0.0,20.437616,29.722988,0.0,35.990257,39.51876,41.8056,44.60198,46.597687,49.4976,50.915813,53.559586,55.421356,59.016956,62.133442,66.69371,71.020035,76.28971,87.32073,98.464516
2023-10-12 08:00:00,0.0,113.77903,126.65692,0.0,133.24214,136.93907,139.10417,141.59105,143.23082,145.55061,146.98582,149.73193,151.52039,153.29019,156.00583,157.93855,161.23477,165.51048,171.22084,180.53876
2023-10-12 09:00:00,0.0,179.17061,204.17818,0.0,220.02448,229.27377,234.25922,240.81447,244.82237,250.65677,254.28824,260.7769,264.89078,270.32132,276.64502,283.29208,291.287,300.48798,312.99417,332.40305
2023-10-12 10:00:00,0.0,228.45775,261.348,0.0,283.99933,298.40378,306.6838,316.67575,322.97037,331.94638,337.7251,347.21622,354.19504,361.87506,371.69705,381.68335,393.98224,407.07016,424.324,452.02335
2023-10-12 11:00:00,0.0,249.23277,283.51636,0.0,307.17834,323.13898,332.19104,343.5828,350.45135,359.77786,366.15726,375.9337,384.02216,392.47812,402.4626,413.15042,425.98312,440.0875,458.37115,487.7345
2023-10-12 12:00:00,0.0,243.14981,275.6924,0.0,296.17163,310.25177,319.08063,329.02414,335.05075,343.20685,349.06586,357.08963,364.82697,371.78488,380.93665,390.38626,403.22995,416.02606,432.46274,462.06787
2023-10-12 13:00:00,0.0,220.61073,250.13664,0.0,268.36496,280.32758,287.72922,295.92474,301.26382,309.0603,314.06265,321.9521,328.163,334.07806,342.90182,351.14212,362.68817,374.1649,389.3192,415.9042
2023-10-12 14:00:00,0.0,169.52202,193.81734,0.0,210.14838,219.58215,224.26477,230.76572,234.97327,241.16187,244.65596,251.72722,255.60013,261.34766,267.93262,275.0821,282.85153,292.17493,305.55264,324.18625
2023-10-12 15:00:00,0.0,99.024,115.427826,0.0,126.44564,132.69658,135.65657,140.34595,143.05916,146.74257,149.00342,153.68036,156.38658,161.3462,165.27235,171.15941,176.01317,182.7685,193.78212,206.26668
2023-10-12 16:00:00,0.0,42.127457,48.566532,0.0,52.138893,53.619972,54.779217,55.57542,55.95196,57.06946,57.688503,59.03697,59.066574,60.32008,61.60948,62.318466,64.42308,66.00724,68.17988,73.0539
2023-10-13 07:00:00,0.0,10.924771,14.808875,0.0,15.782746,16.316963,16.90334,17.010307,16.833363,17.26093,17.24075,18.112137,18.132647,18.464912,19.167757,19.66567,20.692766,22.031061,22.577896,22.752903
2023-10-13 08:00:00,0.0,26.109081,31.477211,0.0,34.411236,35.39062,36.26884,36.815006,37.175858,38.008476,38.47412,39.58835,39.972755,40.905666,41.663807,42.577385,44.28078,45.95043,47.786255,51.08915
2023-10-13 09:00:00,0.0,20.736744,29.674618,0.0,35.559525,38.86871,41.16011,43.614876,45.3973,47.814655,49.01992,51.0497,52.79925,55.809486,58.394203,62.21745,66.13303,70.88472,80.416214,90.36918
2023-10-13 10:00:00,0.0,21.321716,30.254562,0.0,36.073933,39.386066,41.63743,44.188316,46.005264,48.512394,49.784325,51.936848,53.736725,56.92921,59.61072,63.657642,67.69212,72.5567,82.52243,92.81703
2023-10-13 11:00:00,0.0,15.114822,22.57405,0.0,27.743845,30.556637,32.307087,34.19372,35.53724,37.45988,38.300972,40.179893,41.311253,43.930023,46.048267,49.32371,52.495007,56.80848,65.99296,74.954666
2023-10-13 12:00:00,0.0,10.534233,17.058428,0.0,21.31624,23.67534,25.309156,26.62298,27.597734,29.173557,29.761526,31.351944,32.14459,34.055332,35.96832,38.526115,41.368797,45.186646,52.957,60.801857
2023-10-13 13:00:00,0.0,9.071778,15.247235,0.0,19.121101,21.426992,23.101078,24.410955,25.330887,26.918032,27.558249,29.157187,29.995113,31.951498,33.982098,36.688858,39.799152,43.804443,52.465298,61.47356
2023-10-13 14:00:00,0.0,7.3737035,12.9036875,0.0,16.317062,18.398417,19.845213,20.94121,21.597897,22.919695,23.421139,24.934675,25.499914,27.320467,29.13435,31.628601,34.476463,38.32407,46.941776,55.794827
2023-10-13 15:00:00,0.0,6.227901,11.407303,0.0,14.237611,15.885936,17.056826,17.831976,18.245758,19.263132,19.549084,20.8238,21.174646,22.57086,23.992418,25.931004,28.09804,31.119701,36.84343,42.373528
2023-10-14 07:00:00,0.0,19.726227,28.702147,0.0,34.825554,38.1985,40.384377,42.87595,44.7448,47.471256,48.707916,51.220562,52.848667,56.06691,59.00706,63.102272,67.08541,72.04334,82.188126,92.40111
2023-10-14 08:00:00,0.0,116.30932,128.60144,0.0,135.2195,138.87254,140.33029,143.26474,144.64844,146.16422,147.50642,149.87875,151.59314,154.3478,155.91055,158.59131,161.0751,165.26486,172.02898,181.13658
2023-10-14 09:00:00,0.0,156.03284,184.9556,0.0,208.4209,222.85977,230.01472,240.72842,247.19936,256.045,261.50458,271.4846,277.79816,287.57455,296.56476,307.88742,317.94217,331.21408,350.63672,373.4896
2023-10-14 10:00:00,0.0,233.11772,264.60062,0.0,287.93533,303.8111,312.79745,323.29074,330.28345,339.73447,345.77084,355.79413,363.35202,370.28143,380.27982,388.6937,400.0224,413.1061,427.53177,451.1803
2023-10-14 11:00:00,0.0,283.08612,315.424,0.0,334.27954,347.4962,354.9455,364.14282,369.47253,376.51154,381.65958,389.01138,395.68646,401.3487,408.73563,415.59625,426.05887,437.5459,449.6965,474.3366
2023-10-14 12:00:00,0.0,273.97192,306.42105,0.0,326.24292,339.3866,346.3823,355.34854,360.8027,368.40518,373.39883,381.68878,387.74515,393.7163,401.66028,408.89392,419.13504,430.76498,443.62335,467.54874
2023-10-14 13:00:00,0.0,232.02458,262.38266,0.0,282.0334,294.70593,301.98712,310.3817,315.88147,323.66498,328.5927,336.85617,342.84036,348.7134,357.22507,364.85297,375.47842,386.87277,400.40497,424.2102
2023-10-14 14:00:00,0.0,176.77907,200.09148,0.0,214.18552,222.68279,226.75154,232.75655,236.47226,241.76167,244.9706,251.28609,254.8597,260.22305,265.868,272.305,279.32883,288.1232,300.41547,317.66983
2023-10-14 15:00:00,0.0,98.49245,113.1276,0.0,122.34328,127.43252,129.84914,133.37172,135.58905,138.91551,140.71683,145.11845,147.12424,150.73065,154.34323,158.63391,162.65654,168.27489,176.69212,186.77307
2023-10-14 16:00:00,0.0,35.168316,39.86395,0.0,41.716446,42.590916,43.510708,43.571598,43.667736,44.48597,44.621082,45.869316,45.902435,45.9032,47.178402,47.144108,48.39443,49.114796,48.476337,48.090614
2023-10-15 07:00:00,0.0,23.6521,29.980536,0.0,33.692814,35.401443,36.731148,37.64466,38.447422,39.839767,40.333378,41.73932,42.38425,43.595387,45.144897,46.63028,48.709187,50.839615,53.490494,56.340538
2023-10-15 08:00:00,0.0,85.61159,97.50397,0.0,103.59531,107.237274,109.62826,112.03231,113.65632,116.000916,117.324905,119.73454,121.54864,123.509384,126.19056,128.58746,132.22687,136.50494,142.70383,151.90634
2023-10-15 09:00:00,0.0,144.7418,161.72163,0.0,170.97855,176.43907,179.93518,183.21402,185.67767,189.31628,191.45775,195.37152,198.0393,199.97557,204.27182,206.95976,212.23825,217.86479,224.48973,237.25757
2023-10-15 10:00:00,0.0,173.31064,196.87163,0.0,210.62508,219.22273,224.38747,230.74153,234.32756,239.04951,242.574,247.51054,252.018,257.00043,262.2546,268.42227,276.2723,284.92126,296.54456,316.24872
2023-10-15 11:00:00,0.0,196.22281,225.45026,0.0,244.08138,256.27237,263.6667,272.6986,277.8115,284.40332,289.36264,296.01672,302.5202,309.69003,316.95972,326.05344,336.77365,348.2941,363.9288,389.51532
