HourDK,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-01-09 09:00:00,213.02478,353.34174,349.8903,442.24887,477.97998,539.11316,538.04987,571.3056,570.61316,602.77527,613.6062,658.48553,634.9254,653.55615,676.55664,707.34985,711.4834,731.53326,732.51587,743.18146,768.2787,776.02325,808.8991,803.5068,806.7992,833.1906,819.3352,846.7448,875.7657,876.1944,882.8923,892.0906,934.1935,944.3352,931.9649,948.8357,977.07526,991.1255,998.5288,1035.16,1049.835,1076.0602,1075.0461,1094.884,1161.054,1164.0305,1241.5958,1277.3107,1373.3875,1649.1434
2023-01-09 10:00:00,82.90826,214.51183,207.79938,306.7189,342.55322,397.36563,403.2976,435.47455,440.24557,466.85687,477.80466,526.0517,506.15942,523.37756,545.44916,573.1384,577.50775,600.03345,602.9043,615.6629,636.7219,649.2472,677.5727,678.2679,682.6199,708.31885,693.5339,723.5449,752.72406,754.66425,759.245,776.53723,810.25684,823.78253,809.501,835.8032,860.4277,874.9533,881.79865,916.83044,940.7065,963.9591,964.4607,992.9737,1057.6177,1064.6763,1142.515,1191.7572,1288.0555,1577.871
2023-01-09 11:00:00,-29.530788,93.82647,85.22036,182.99203,219.67323,282.64392,285.0234,318.78473,322.5364,349.88763,358.1132,411.52148,385.9802,407.17294,427.65845,457.2531,462.31207,484.98236,488.811,500.9285,523.4053,533.7635,565.34393,566.25964,569.85345,598.5372,581.02893,609.7334,642.1545,645.63513,648.83453,668.0316,703.40356,718.754,700.0709,730.408,755.3108,770.5499,776.0983,813.3658,837.0933,859.96063,862.56195,891.92596,961.1399,966.8312,1046.2073,1100.7645,1205.9081,1487.5143
2023-01-09 12:00:00,-104.90909,14.325175,8.656804,108.03523,142.5672,197.552,208.39523,243.50383,247.03255,272.15396,277.8157,333.3993,310.43375,325.46524,348.0738,376.5825,381.84326,403.72128,407.59293,423.3745,440.3809,455.12625,482.93448,484.29227,491.6453,522.3166,503.61145,531.2379,563.2165,570.4015,573.3337,595.6653,625.50757,640.7893,620.5528,656.9059,675.88074,694.99536,704.1935,738.6414,763.98096,785.2044,789.5402,820.33655,889.18243,896.51715,974.3507,1042.9209,1134.558,1416.8418
2023-01-09 13:00:00,-91.14463,19.160364,11.566953,107.92111,135.48083,184.3684,199.69788,229.13496,234.5004,256.14886,257.26044,299.5037,285.53683,296.74228,318.1546,339.72394,346.56012,371.13812,366.4181,378.59314,397.19388,418.04285,440.17844,434.7502,453.62494,470.1475,449.17062,481.50598,504.6433,519.7348,515.212,536.32996,561.023,575.97473,558.57904,591.61646,609.4193,627.9483,632.9997,663.3044,694.7854,706.2401,720.15594,741.03516,809.42914,801.5058,872.88464,943.68353,1018.26086,1263.0269
2023-01-09 14:00:00,-74.26144,45.976025,25.84725,127.01955,147.73993,182.81744,207.11676,223.52477,239.35518,259.45602,258.17453,282.69272,285.14282,297.55283,312.46207,321.5066,333.53113,359.1145,348.84256,358.5791,375.49295,409.11807,424.10208,413.21637,442.54803,441.33365,422.45654,459.68314,474.43427,499.7565,487.34976,510.744,518.3479,533.4526,533.44025,556.1957,572.8613,593.3148,583.2613,618.12384,657.23285,654.52325,683.9468,705.03815,766.25165,748.9763,806.9862,878.0543,938.8784,1163.0862
2023-01-09 15:00:00,-56.30349,72.77598,56.572834,154.3065,172.9548,192.27399,226.05515,234.87434,255.8315,276.31357,279.64194,295.16443,311.39105,318.7543,330.28412,332.82257,343.69934,368.98026,362.17734,377.51996,382.08072,421.9693,430.92932,425.3457,451.50113,448.54428,440.733,472.0935,481.60498,510.08554,497.32318,526.9289,518.0966,532.3715,544.2664,565.6587,576.0888,598.9414,587.517,621.56287,662.47614,653.63,684.8577,713.5757,760.13153,750.53925,801.63367,869.917,922.21625,1156.3464
2023-01-09 16:00:00,-49.884964,79.89347,76.38539,167.79128,188.24866,214.74167,241.80008,256.35593,272.07867,298.8251,305.5433,325.63318,336.62015,343.45126,355.95825,364.5572,370.99274,397.83975,393.67538,411.39282,414.11966,446.75232,460.3356,457.56848,476.52444,483.4216,483.5336,505.39093,517.91437,543.69543,533.8886,564.05225,561.7382,573.65094,582.68823,605.2261,616.1725,639.5554,633.7259,669.7514,703.07745,701.5322,724.9021,751.0487,800.0842,796.5467,855.7144,916.0807,980.1252,1235.3109
2023-01-09 17:00:00,-52.968067,72.05474,90.91436,172.62259,196.48477,231.48456,249.68588,276.56598,284.97223,315.37537,327.43762,358.43033,359.5136,363.09024,379.16757,398.21252,397.93597,426.8,427.35303,448.07983,449.58224,469.4978,487.81116,491.879,500.47488,524.1896,533.1272,542.6794,559.5923,579.43567,575.59924,606.2019,617.221,625.5311,623.9043,653.56573,664.12756,686.6339,693.6585,728.41315,751.9123,765.64246,772.92975,795.7437,849.973,857.54517,929.7402,985.7962,1062.8893,1351.5638
2023-01-09 18:00:00,-79.558586,56.088787,80.35114,160.10373,187.52762,230.29688,250.58197,282.37244,288.54498,321.07568,336.80908,369.6123,371.84717,380.00012,400.43378,421.8186,421.65057,449.20227,444.20877,465.0086,472.3269,491.07135,511.49673,512.7601,529.22565,556.38776,575.3106,572.3357,596.26733,623.2569,619.47626,646.44824,666.9073,671.6644,674.7004,692.7686,707.09576,735.34686,744.1466,787.36066,808.4517,824.9285,836.47833,862.9155,923.28424,934.41394,1010.3358,1067.8822,1160.7712,1482.7305
