,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2023-10-08 13:00:00,157.02673,190.47665,206.29875,216.477,223.80562,230.83754,234.44849,240.91348,242.1531,246.03946,250.88802,255.61421,258.45566,262.4972,264.66385,269.13885,271.5609,273.8301,276.64117,279.63403,282.55557,284.58148,286.83673,289.4562,291.0684,294.67664,297.12094,300.03613,302.22552,304.61026,306.37833,308.92584,310.72403,312.97885,315.87686,318.35254,320.10446,323.36523,326.16418,328.80844,331.12372,334.70987,338.94562,344.21338,349.81924,358.19327,364.1177,376.92853,388.81393,414.6154
2023-10-08 14:00:00,102.41454,120.36095,133.32722,142.28934,146.76622,153.06842,155.56027,159.96709,161.46611,165.88557,168.93347,171.62894,173.58914,177.0969,178.24887,181.98947,183.30797,185.26805,188.05794,190.32332,193.00102,195.01413,197.30751,199.37589,201.35497,205.10182,207.11646,209.60838,212.03708,214.2119,216.09174,218.1445,220.53304,222.46526,224.96217,228.46478,230.73715,233.57532,236.46172,240.99338,245.15987,249.71365,254.16063,260.34055,265.79913,273.4457,278.38666,287.27975,302.69235,330.48547
2023-10-08 15:00:00,43.932976,58.418777,67.70809,73.61266,78.090126,82.07356,84.24231,87.7323,88.97464,91.10838,93.32906,95.34704,96.81432,99.12663,100.392715,102.374016,103.414986,104.5116,105.93298,107.220184,108.980316,110.31729,111.771645,112.841644,114.14661,116.01741,117.12348,118.64579,119.94304,121.147385,122.48237,123.9314,125.1348,126.31631,127.50269,129.09851,130.22792,131.5954,133.21309,135.22202,136.86314,138.61816,141.1089,143.16702,146.06235,149.8428,152.53831,158.56221,164.94029,186.94785
2023-10-08 16:00:00,17.602911,24.1019,26.623844,28.277834,29.734861,30.90621,31.418066,32.52769,32.641823,33.37137,34.065365,34.66275,35.072605,35.762524,36.1273,36.689545,36.97637,37.231903,37.772125,38.182846,38.79836,39.331898,39.883167,40.279682,40.766747,41.47962,41.796288,42.40579,42.863846,43.275204,43.903522,44.442158,44.981415,45.48281,45.906788,46.689102,47.121113,47.78119,48.412357,49.285503,50.01572,50.90239,51.891766,52.72733,54.04759,55.68342,57.153633,59.851242,63.154007,75.54735
2023-10-09 07:00:00,7.9479036,12.573447,13.225649,13.5987015,13.790275,14.789693,14.700217,15.541555,15.356817,16.025515,16.848692,17.624203,18.049316,18.468864,18.938066,19.613464,20.094646,20.596,20.93433,21.726711,22.277288,22.627945,23.397633,23.997978,24.366833,25.265707,25.957169,26.364765,26.979012,27.486069,28.13015,28.945892,29.376783,30.185047,31.016073,31.737614,32.513664,33.494637,34.230892,34.931698,35.646397,36.892715,37.967968,39.28777,40.86122,43.091805,44.958523,47.9765,53.04968,65.50603
2023-10-09 08:00:00,23.014393,30.261766,31.763271,32.15144,32.523617,34.99576,34.582405,36.39499,35.63442,37.43377,39.489147,41.9366,43.114017,44.078453,45.4717,47.15629,48.706238,50.41933,51.11617,53.354668,54.844414,55.977467,58.359997,60.184135,61.00328,63.921158,66.03634,67.165215,68.77513,70.48634,72.07763,74.243416,75.869125,77.79258,79.94941,82.27436,84.24787,86.96531,88.942345,90.63722,92.398346,95.3797,97.6851,100.97479,104.396484,110.34877,114.443306,122.090164,133.9305,160.73787
2023-10-09 09:00:00,50.999565,62.297688,67.004715,69.12874,70.494514,75.24858,75.275696,78.615486,77.88351,80.9879,85.56469,89.691246,91.994606,93.916756,96.62279,100.1714,102.615486,105.5468,107.91321,111.63789,114.30485,116.46623,120.19307,122.93544,124.360214,128.8953,132.35027,134.45718,137.01535,139.61218,142.26375,145.22343,147.34715,150.33417,153.16127,156.23354,159.10718,162.42308,164.88509,167.4588,169.45213,173.10522,176.11942,180.91882,184.96568,192.1299,197.42053,207.28253,222.65968,254.69633
2023-10-09 10:00:00,104.66715,125.84949,133.0222,137.57579,141.96959,148.20859,149.78801,154.33755,153.72046,157.43704,161.93092,166.92102,169.03209,171.9181,174.38788,178.1244,180.3871,183.2613,185.9803,189.70036,193.34747,196.98784,201.12128,204.22314,207.321,212.98564,217.24649,220.6097,223.60318,227.94904,231.52869,236.95941,241.45491,246.42844,250.36952,256.45984,261.53406,267.11182,272.90378,279.7016,285.41354,293.3776,300.42856,309.00027,320.4778,332.97464,346.34216,368.253,396.20615,457.02628
2023-10-09 11:00:00,101.88071,139.55946,160.80835,174.09555,183.68149,192.36752,198.27115,204.89772,207.97444,212.74844,219.09984,225.35196,229.46962,234.86072,237.97852,243.47807,246.3558,249.51588,252.90446,256.72174,261.6191,265.7712,269.25095,271.66736,275.575,280.08905,284.35086,288.31326,291.46405,296.53766,298.78018,304.55692,307.707,311.89597,314.76404,318.25784,322.5457,326.3568,330.5507,335.92224,339.81256,344.6482,351.7019,357.65085,366.5529,377.2812,386.4421,401.23532,421.2398,471.34323
2023-10-09 12:00:00,103.80085,142.85922,165.99399,178.5533,189.42879,198.76372,205.48187,212.03085,215.41946,221.15744,226.37637,231.86098,236.07756,241.07819,243.99603,248.79355,251.65039,255.06451,257.49585,260.8612,264.62225,267.90628,270.17654,271.95703,274.65067,278.2837,281.8547,284.7503,287.0494,290.66174,291.9277,295.38068,297.54773,299.8135,301.12927,303.69366,305.96744,307.91602,311.10583,314.48663,317.0326,319.57553,323.99905,328.59888,333.83908,340.99942,345.6422,355.54816,364.24512,395.3313
2023-10-09 13:00:00,87.97733,118.83497,138.34697,147.14333,153.90172,161.91301,165.4826,171.22127,173.59286,177.67361,182.5751,187.96927,190.48047,195.1328,197.93057,202.19267,205.46463,207.4643,210.42947,213.19827,217.45288,220.25084,221.83911,224.70085,226.81827,229.9779,234.06155,236.12611,239.06104,241.93486,245.30322,248.97916,250.73471,253.0454,255.15201,258.45798,260.51373,263.17706,266.99405,270.0794,273.0577,277.4286,281.8647,288.49844,294.00714,302.49637,309.0354,320.60486,333.99597,372.31525
2023-10-09 14:00:00,66.446686,90.13564,106.862816,112.78715,117.81484,124.61151,127.80506,131.6064,133.71463,137.08765,140.84685,145.17136,146.95691,150.60744,152.58315,155.8305,158.88991,160.26271,162.77599,164.59279,167.68228,170.12927,170.84451,173.56116,174.75966,177.00578,180.88374,182.27687,184.11159,186.94368,189.27081,192.1236,193.66945,194.91382,196.28389,199.3369,200.57457,202.61069,206.17244,208.18427,210.6118,213.96414,217.01132,222.72635,226.76006,233.48659,238.65239,248.32324,257.00867,288.78024
2023-10-09 15:00:00,48.456455,63.95391,72.11912,76.28035,78.94734,82.41397,84.02435,86.45626,87.69357,89.32569,91.655266,93.98238,95.32712,97.38737,98.525085,100.81249,101.96367,103.01927,104.25169,105.78122,107.42708,108.61099,109.615486,110.701195,111.95436,113.175095,115.00094,116.15497,117.40684,119.09065,119.976395,122.02872,122.80082,124.23153,125.51617,126.529785,128.2085,129.6239,131.4577,132.9818,134.53006,136.61053,139.40982,142.26913,145.50179,149.88185,153.53015,159.60855,167.62582,188.22267
2023-10-09 16:00:00,18.443466,25.003922,28.646666,30.578194,31.981113,33.930214,34.849342,35.889244,36.439224,37.27391,38.287453,39.298233,39.931522,40.680237,41.21374,42.15435,42.706497,43.33288,43.83803,44.551117,45.15814,45.72057,46.137745,46.72002,47.093697,47.835285,48.70717,49.182316,49.69732,50.466778,50.778816,51.532795,52.00705,52.60085,53.139034,53.64758,54.33924,54.867043,55.71494,56.406292,57.110744,57.94785,58.959644,60.30953,61.603485,63.431767,65.32112,68.41385,71.54753,82.60332
2023-10-10 07:00:00,15.817766,21.020227,22.944206,25.04391,26.520569,27.757217,28.110025,29.243364,29.424068,30.188387,31.070148,31.627728,32.254406,32.854057,33.299397,34.161915,34.306404,34.73027,35.241604,35.8422,36.243355,36.580853,37.21355,37.439064,37.982876,38.619255,38.822792,39.444008,39.79234,39.957397,40.519054,40.907467,41.172813,41.67951,42.218433,42.601486,43.16355,43.725563,44.289345,44.97965,45.652145,46.51137,47.440094,48.346985,49.62697,50.999546,52.87851,55.47587,58.891666,67.75215
2023-10-10 08:00:00,29.194332,43.32134,51.910442,59.818237,65.09648,69.385315,71.35159,75.2647,76.427895,79.01638,82.152245,84.72115,86.95746,89.32039,91.20781,93.85026,94.78036,96.25993,98.06216,99.52103,101.01128,102.54792,104.514595,105.62756,106.99637,109.17555,109.88207,111.93313,113.063225,114.20832,115.58224,117.06854,117.95596,119.091484,120.42276,121.49312,122.90063,124.292786,125.56806,127.13107,128.36037,130.15338,132.3207,134.16638,137.12259,141.14876,144.13844,149.98053,156.35036,174.50423
2023-10-10 09:00:00,63.42211,85.96655,100.44141,111.90832,121.0366,128.20493,131.84744,138.1087,139.25226,143.758,148.13106,152.74603,155.7989,159.29936,163.01608,165.85165,168.13696,170.133,172.8776,174.3519,177.02518,179.65097,181.77238,184.23918,184.8908,188.78123,189.53957,192.25365,194.36879,195.57611,198.45953,199.52249,201.23973,202.12897,203.45642,206.05394,206.65125,208.68018,210.07288,212.38309,213.48448,216.51804,217.85464,221.85628,224.86919,230.84102,234.34737,243.73503,249.23213,271.12393
2023-10-10 10:00:00,84.07768,110.02098,127.870476,143.15395,153.33537,162.04372,166.2961,173.46652,175.88895,180.8659,187.32831,192.46515,197.06212,201.42862,205.32527,210.64792,212.33237,215.59572,219.39635,222.30316,224.84303,227.79991,231.16776,233.05807,235.05904,238.8717,240.18347,243.91676,245.79745,247.79575,249.6991,251.40659,252.57289,254.02977,255.5294,256.451,258.4416,259.50323,260.7954,262.63864,263.59094,264.79935,267.1105,269.36234,271.6833,276.44708,279.01678,285.94275,290.7592,308.63495
2023-10-10 11:00:00,76.447235,106.45128,125.085464,141.1841,152.10027,162.0433,166.74832,174.92084,177.54231,182.4946,188.84627,194.8869,199.24149,203.72658,207.85373,213.03278,214.59203,218.31956,222.57275,225.9195,229.1471,232.87042,236.77667,239.57405,241.75485,246.82452,248.51642,252.81923,255.94543,258.63483,261.41827,264.2141,266.67657,269.58994,272.0829,273.8645,277.37894,278.85242,281.25433,284.74426,286.9655,289.44946,292.97174,296.1475,300.5241,307.71658,312.76703,323.09726,332.5076,365.0857
2023-10-10 12:00:00,33.252617,61.197426,82.18857,98.165054,109.7131,119.82443,125.28807,132.84895,136.65817,142.19023,148.48485,154.90765,159.54999,164.43459,168.19606,173.80875,175.93456,180.03871,184.17982,187.75711,191.08403,195.14899,199.56674,202.17046,204.87456,209.88591,212.35342,216.84343,219.37895,223.14743,225.24417,228.62633,231.30168,233.8423,236.2674,238.23936,241.98334,243.57825,246.55072,249.71555,252.13556,253.7348,257.46625,259.905,264.036,271.24515,275.87332,285.58655,293.70193,325.69073
2023-10-10 13:00:00,14.068737,33.383514,48.02704,59.190582,67.28315,74.05486,77.89846,83.2018,85.886024,89.896355,94.38656,98.67487,102.020096,105.62009,108.08342,112.11998,113.71811,116.49776,119.4392,121.926765,124.267426,127.19237,130.70807,132.51678,134.72034,138.32736,140.08109,143.47217,145.04948,148.02054,149.32994,152.0156,154.0536,155.84071,157.74385,159.45425,162.13713,163.7938,166.029,168.37733,170.2578,171.49973,174.62662,176.02586,179.51923,185.0561,188.24156,195.58685,202.49628,229.18236
2023-10-10 14:00:00,0.114601135,6.8838353,15.878378,23.892406,28.614408,33.767487,35.762093,39.09366,40.77046,43.960148,46.80503,49.4821,51.400906,53.722088,55.48084,58.222054,59.39861,61.207584,62.924023,63.928104,65.018845,66.70021,68.524925,69.88171,71.01482,73.476654,74.59173,76.414795,77.15662,78.988655,79.626396,81.29727,82.45153,83.02007,84.27378,85.92393,87.45467,88.939316,90.663506,92.41904,94.13804,96.38688,98.507965,101.40841,104.96641,109.47587,112.096375,119.10983,124.95159,140.34007
2023-10-10 15:00:00,-0.8292999,3.9208045,6.4138007,8.812576,10.309588,12.096717,12.700918,14.085874,14.430541,15.384593,16.573393,17.591661,18.311514,19.101877,19.773552,20.736372,21.237888,21.884617,22.468178,23.101265,23.649971,24.359638,25.347755,26.06199,26.647,27.790375,28.397686,29.21288,29.699371,30.632809,31.105621,32.232624,32.912006,33.678158,34.555138,35.423534,36.381462,37.476322,38.43859,39.397003,40.316193,41.675236,43.093456,44.297947,46.548218,49.15773,51.280632,55.47103,60.33364,74.994644
2023-10-10 16:00:00,0.62580395,3.2230072,3.8986497,4.4371605,4.9217286,5.385717,5.556186,5.8823323,5.94208,6.179346,6.3979545,6.5621343,6.6928782,6.8550735,6.99106,7.1560163,7.2358956,7.3332963,7.51459,7.6525903,7.829015,8.005258,8.211511,8.345603,8.491589,8.744799,8.846028,9.051776,9.229458,9.371195,9.5464325,9.737691,9.93478,10.15527,10.349417,10.55426,10.8029,11.025303,11.231215,11.562194,11.815374,12.131298,12.52719,12.812287,13.3535795,14.0028,14.801273,16.033352,17.574678,24.94083
2023-10-11 07:00:00,4.027733,8.080487,9.39731,10.2094145,10.6987095,11.4674835,11.711855,12.240145,12.45382,12.976275,13.463409,14.145826,14.489755,14.852198,15.2337675,15.706193,15.940374,16.255392,16.556541,17.003435,17.343134,17.709635,18.348684,18.66146,18.932125,19.373602,19.598637,20.06802,20.408592,20.951855,21.175646,21.644743,21.970102,22.346107,22.723404,23.044388,23.702066,24.172024,24.614864,25.12819,25.623777,26.153118,26.964289,27.50298,28.32393,29.671349,30.669771,32.935234,36.21366,46.98792
2023-10-11 08:00:00,8.780409,21.04198,24.609726,26.015978,27.489445,29.23216,30.038294,31.706242,32.409023,33.642982,34.89088,36.822227,37.524464,38.523087,39.07479,40.36003,41.054367,42.06136,43.10642,44.720375,45.934193,47.07278,48.847866,49.965855,50.74862,52.414505,53.282715,54.757587,55.948532,57.72616,58.644787,60.217224,61.42313,63.059994,64.4996,65.6621,67.452736,69.124916,70.442406,72.0027,73.45784,75.06391,77.08237,78.59946,80.91097,84.78479,87.74468,92.38318,99.718956,116.65259
2023-10-11 09:00:00,35.900322,43.561783,48.021973,51.242664,53.0125,56.2437,57.236782,60.073845,60.725964,62.179764,64.08238,65.91451,66.74928,68.51649,69.54431,71.1469,72.02039,72.962036,74.159004,75.43396,76.81575,78.04295,80.00416,81.30929,82.56674,84.53224,85.84495,87.23005,88.44129,90.16572,91.45016,93.5401,95.10766,96.98791,98.953835,101.10998,103.23114,105.47571,107.80088,110.551254,112.95963,115.84612,119.16463,121.997635,126.4802,131.54045,135.75467,144.77475,156.08513,184.21806
2023-10-11 10:00:00,62.521202,79.252426,91.30114,98.05328,102.23897,107.612686,109.72182,114.896416,117.20488,119.43569,122.44448,125.16188,126.18195,129.7928,131.23886,134.1368,135.41884,136.2839,138.53755,139.9622,142.35966,143.94717,145.91046,147.37831,149.504,151.18306,152.80171,154.6802,156.33757,158.3244,160.3912,163.02617,164.30125,166.27708,168.37213,170.81612,173.04984,175.40997,178.51842,181.87805,184.99916,188.48463,193.30757,197.13074,202.78583,208.53828,212.87787,224.05252,236.05414,267.00067
2023-10-11 11:00:00,85.802635,107.32669,122.100494,133.66626,142.22934,150.27026,154.62119,161.00293,163.1828,166.50194,171.54413,175.10735,177.85504,182.57338,186.43857,190.62149,192.51292,194.33156,197.97139,199.73706,203.04109,206.35583,208.58644,210.52551,212.99443,216.47995,218.2458,221.33244,223.6484,225.77776,227.45895,230.34344,231.92271,233.64368,235.37883,237.33095,239.15965,241.21548,243.38594,246.10684,247.61032,250.20326,253.35788,256.86603,262.0115,267.39816,271.40527,282.43738,289.8243,307.1795
2023-10-11 12:00:00,79.64038,99.882614,109.53155,116.13275,120.66171,124.782394,127.25583,130.81018,132.14969,134.66522,138.42647,141.76747,144.02298,146.9946,149.02563,152.16623,152.99068,154.45204,157.47572,159.49234,162.02678,164.68047,167.37445,168.48375,170.77167,172.97745,174.5409,177.41624,179.25943,181.85231,183.47766,186.07712,187.9566,190.5399,192.12154,193.8508,197.06897,198.86038,200.90686,204.52174,206.67638,209.06546,213.00575,215.59573,219.81485,225.07646,229.86299,237.7702,249.93768,280.92285
2023-10-11 13:00:00,8.095135,14.939643,24.014458,31.40794,36.894703,42.67682,44.68034,49.167755,50.612965,54.241203,57.97962,61.831005,64.24014,67.09416,69.84389,72.875916,74.58234,77.207214,79.08671,80.906296,82.609314,85.057076,88.78183,90.35297,92.16087,95.69699,97.26939,99.84372,100.89842,103.73137,104.84704,107.3649,109.47497,110.85804,112.58207,115.284615,117.82343,120.25637,122.57221,125.23414,127.21198,129.51065,132.54062,134.85364,139.11252,144.80232,147.4351,158.22769,166.69733,194.31155
2023-10-11 14:00:00,-8.963768,-8.306617,-1.9879518,4.2033596,7.8175373,12.756304,14.681305,18.18999,19.510185,22.186037,24.855581,27.824322,29.553286,31.668303,33.61447,35.539604,36.87926,38.80751,40.06952,41.12896,42.25899,43.951794,46.844143,48.212543,49.106956,51.95903,53.08303,54.76079,55.444393,57.846737,58.291565,60.158115,61.88169,62.877247,64.40969,66.71408,68.76894,70.409134,72.264694,74.295555,75.69205,76.92859,78.92635,80.3971,83.09099,87.52245,88.53232,95.88144,101.4886,124.69911
2023-10-11 15:00:00,-5.3504944,-2.6290584,1.1090016,4.0388145,5.630229,7.9864254,8.9896145,10.789805,11.700009,12.876125,14.299383,15.49232,16.356861,17.435825,18.57827,19.603565,19.959843,20.63793,21.475027,22.092627,22.700338,23.609682,25.271915,26.02887,26.696802,27.924562,28.406826,29.474693,30.12703,31.527267,31.97345,33.25353,34.112926,35.044468,36.11676,37.26858,38.754017,40.188126,41.416405,43.625183,44.948376,46.839195,49.076134,50.88524,54.431202,57.912216,60.555058,66.23155,73.39607,91.70242
2023-10-12 07:00:00,31.387459,38.25761,40.42274,41.828564,42.92213,43.913563,44.441677,45.287933,45.2843,45.778206,46.446026,46.927464,47.319828,47.836555,48.05653,48.607918,48.835426,49.04235,49.472572,49.83508,50.196716,50.515766,50.75523,51.07246,51.301434,51.73178,52.02226,52.458805,52.718067,53.024273,53.21702,53.49854,53.78813,54.10495,54.40032,54.741558,54.936535,55.32767,55.663773,56.072475,56.402927,56.819035,57.454086,58.048023,58.803318,59.949753,60.950157,62.91616,64.83126,73.33327
2023-10-12 08:00:00,92.79178,110.14063,116.53187,120.6656,123.890366,126.62949,128.18674,130.53883,130.5973,132.12595,134.13658,135.65717,136.95222,138.55498,139.20647,141.0786,141.74644,142.48087,143.84402,145.02438,146.04507,147.10632,147.96219,148.99123,149.86256,151.24577,152.2938,153.75005,154.48184,155.6016,156.19748,157.3082,158.36618,159.40408,160.47131,161.72023,162.59027,164.00027,165.44049,166.82002,168.12396,169.78586,171.91447,174.03,176.84814,180.5371,183.79929,189.8173,195.7591,214.03633
2023-10-12 09:00:00,175.60675,202.8917,212.43648,218.16672,222.72816,226.84058,228.99115,232.72606,232.43993,234.40031,237.20425,239.33524,240.89935,243.18019,243.94629,246.52473,247.34392,248.33778,250.24646,251.92783,253.34705,254.6471,255.43141,256.87418,257.83893,259.67368,261.06183,262.9187,263.9515,265.18243,266.01468,267.0954,268.43033,269.7336,270.92883,272.61697,273.27768,274.85114,276.63837,278.3548,279.9707,281.87164,284.44824,287.38852,290.58124,295.05466,298.71133,306.786,313.0629,333.6114
2023-10-12 10:00:00,225.4571,260.14923,275.2468,283.53033,290.4423,297.14294,300.92923,306.51376,306.748,309.75342,314.0635,317.26886,319.34973,322.65488,323.99045,327.7771,329.4446,331.11258,334.10205,336.54694,338.88852,340.80984,341.78464,344.0263,345.2519,348.19714,350.57877,353.03915,354.64026,356.49835,357.86392,359.3305,361.25272,363.14456,364.78793,367.44046,368.11826,370.2545,372.84616,375.58917,377.77228,380.5143,383.95575,388.80313,393.36633,398.8744,404.17526,416.18127,423.7443,447.23746
2023-10-12 11:00:00,240.01004,275.3845,292.33405,301.61877,309.31647,317.10843,321.6518,328.19705,328.55334,332.11768,336.99774,340.61038,343.10278,346.95175,348.54434,352.8284,355.13596,357.27423,360.54343,363.56915,366.47867,368.5763,370.19687,373.00778,374.4791,378.43927,381.52615,384.30374,386.4182,388.6059,390.2416,392.1524,394.77292,397.24185,399.83386,403.2799,404.3065,407.2935,410.55215,414.1106,416.83215,420.1832,424.53378,430.23718,435.9879,443.00653,449.44272,464.11276,474.69937,505.43442
2023-10-12 12:00:00,193.1517,234.98953,255.13783,265.832,274.97855,283.56213,288.96835,296.46872,298.41208,302.88538,308.37527,313.4336,316.49094,321.04584,322.90787,328.16797,330.8913,333.90714,337.5604,341.85886,345.68616,348.4755,351.4942,354.56918,356.89203,361.6748,365.06284,368.87643,371.69916,375.28937,377.3735,380.52435,383.53403,387.0286,390.37048,393.95673,396.3173,400.18033,404.00372,408.29547,411.82355,415.7331,421.31894,427.29324,434.08185,442.88834,450.66202,466.14813,480.12253,512.57904
2023-10-12 13:00:00,170.56897,210.548,229.12187,239.9513,249.77235,256.7715,262.46045,268.78726,270.574,275.01605,279.76303,284.44327,287.6821,291.78775,293.61752,297.96478,300.2924,302.95682,305.81952,309.19937,312.49036,315.34998,318.12527,320.23538,322.41318,326.5152,328.78696,332.58115,334.53464,338.10825,339.2208,341.86728,344.6476,347.2194,349.375,352.42944,354.15353,357.5772,360.22974,363.98544,366.56165,369.47614,373.98718,378.29724,383.92358,391.4497,397.4626,410.30365,420.57437,446.65045
2023-10-12 14:00:00,134.1318,167.3089,183.44183,193.22386,201.88115,207.98914,212.61052,217.5626,219.30818,222.8345,226.41725,230.60735,233.16249,236.40552,237.8469,241.09846,242.74956,244.98381,246.79024,248.93289,251.04623,253.3139,254.79509,256.04126,257.3461,259.91833,261.38474,264.00238,264.8026,267.4987,267.66928,269.21918,270.72357,271.61044,272.0719,273.56906,274.07867,275.30032,276.67,278.12057,279.1717,279.60925,281.5631,283.4644,285.59113,289.8432,291.95148,299.13666,300.37152,311.93182
2023-10-12 15:00:00,91.25464,110.094,118.079994,123.171234,127.29388,130.53271,132.63846,135.33896,136.00583,137.58974,139.25096,141.40039,142.54968,144.30136,144.94437,146.4514,147.1521,148.07228,148.81993,149.71104,150.66896,151.69577,152.22145,152.86902,153.44295,154.48813,155.17307,156.34447,156.70796,157.92867,157.98064,158.75778,159.46158,159.85753,160.1509,160.87578,161.15048,161.70416,162.55031,163.23407,163.91048,164.20203,165.34178,166.38907,167.58963,170.24426,171.41951,175.80313,177.10591,187.43506
2023-10-12 16:00:00,35.64037,42.963837,45.55176,47.18694,48.571915,49.82175,50.41238,51.400192,51.523067,52.05331,52.571754,53.3451,53.642117,54.237144,54.481426,54.938347,55.17153,55.444477,55.71197,55.977173,56.32791,56.668804,56.807938,57.05544,57.22529,57.57993,57.842865,58.195175,58.37463,58.69751,58.825985,59.065697,59.34652,59.52023,59.675343,59.99748,60.162373,60.348114,60.739464,61.076168,61.4036,61.615494,62.088356,62.630245,63.181316,64.32382,65.124374,67.33757,68.42742,75.97063
2023-10-13 07:00:00,-0.15531349,4.1612015,6.0138826,7.266764,8.268707,9.390947,9.759857,10.711944,11.013647,11.546038,12.120881,12.714299,12.996067,13.423357,13.733806,14.241683,14.503421,14.919774,15.271064,15.744044,16.14832,16.480427,17.014324,17.381407,17.651554,18.303629,18.566662,18.996164,19.388615,19.781834,20.133886,20.565649,20.877758,21.304535,21.718153,22.07851,22.492786,22.89785,23.270756,23.721775,24.134819,24.573969,25.204798,25.66422,26.44291,27.543825,28.414827,30.294622,32.246567,40.356266
2023-10-13 08:00:00,4.331131,10.619327,13.994356,16.280361,17.593287,19.51439,20.343199,21.714443,22.363258,23.317404,24.416595,25.429325,26.179802,27.074842,27.625977,28.708826,29.16701,29.89161,30.713297,31.693459,32.537476,33.26524,34.32562,35.12357,35.773666,36.97753,37.77932,38.643726,39.575798,40.486763,41.149517,42.21869,43.03379,44.1164,45.220505,45.945805,47.20917,48.108303,49.13813,50.35809,51.474762,52.638935,54.22009,55.439983,57.257637,59.85506,62.082947,65.26867,70.7989,86.72931
2023-10-13 09:00:00,8.17054,15.316649,19.077564,22.614109,24.598537,27.255238,27.9344,30.27644,30.715256,32.090424,34.074383,35.737446,36.92452,38.16809,39.348003,40.912205,41.555542,42.752956,43.75496,45.11443,46.27838,47.277885,48.975525,49.888622,50.840363,52.66175,53.533985,54.705685,55.83062,56.864147,57.93232,59.331425,60.14718,61.466007,62.643963,63.570995,64.95526,66.064,66.98733,68.30864,69.32371,70.62214,72.32126,73.53667,75.57123,78.55041,80.52614,84.45107,90.778114,108.23143
2023-10-13 10:00:00,9.320974,16.178484,19.89099,23.857899,26.220942,28.715395,29.286165,31.872417,32.20519,33.66196,35.66028,37.33451,38.549126,39.921776,41.11668,42.663353,43.312313,44.416492,45.454296,46.69284,47.93054,48.84277,50.58307,51.329693,52.345245,54.1352,54.79092,55.978756,57.009155,57.677208,58.91435,60.08401,60.759506,61.880665,63.007664,63.89932,65.006386,66.01249,66.7404,67.92488,68.73949,69.74143,71.220245,72.095764,73.81324,76.50683,78.10689,81.56244,87.27177,103.054855
2023-10-13 11:00:00,8.605869,12.907706,16.189108,19.093824,21.178947,23.325886,24.000257,25.776947,26.12741,27.356352,28.967587,30.3676,31.233658,32.221416,33.16699,34.405224,35.037766,35.949947,36.765144,37.515125,38.26169,38.975857,40.112152,40.572918,41.17732,42.400948,42.995163,43.80984,44.206673,44.90842,45.411068,46.13846,46.57881,47.086666,47.608013,48.33531,48.9803,49.56382,50.10389,50.77074,51.09557,51.529358,52.353752,53.08018,54.16398,55.69083,56.561447,59.63929,61.98079,71.30101
2023-10-13 12:00:00,5.396084,9.831867,14.331226,14.373749,16.94101,17.966002,19.504507,20.760633,21.816406,22.503792,23.645235,24.6031,24.297543,24.785463,25.624174,26.987371,27.197083,26.990816,27.517187,28.016981,28.420507,28.681005,29.987413,30.287933,30.222893,30.471283,31.167212,31.00173,30.9736,31.40334,31.359573,32.240547,32.78176,33.906906,33.275173,33.38824,33.399857,33.474197,34.511818,34.214184,36.0708,39.058563,40.241814,44.490177,46.403286,48.451748,52.87175,58.395935,63.856514,71.91632
2023-10-13 13:00:00,2.940364,6.5661855,9.271221,11.608425,12.89491,14.878889,15.64476,16.965563,17.536436,18.422697,19.395275,20.608162,21.293089,22.04495,22.785849,23.475052,24.062412,24.722752,25.05151,25.605873,26.113821,26.61556,27.334457,27.942411,28.10924,28.986795,29.497002,29.945162,30.398733,31.034826,31.410734,32.001026,32.40088,32.842857,33.487843,33.911163,34.536224,35.036366,35.619617,36.15221,36.634277,37.190987,37.792824,38.657997,39.451115,41.29561,42.459454,45.14129,47.899456,57.96277
2023-10-13 14:00:00,6.7354813,10.091533,10.996971,11.794015,12.609088,13.942495,14.182116,15.224681,15.093601,15.691024,16.196722,16.984098,17.154144,17.557417,18.105051,18.416586,18.89247,19.378729,19.53535,20.020193,20.599977,21.0856,21.757757,22.4069,22.69941,23.83467,24.363708,24.766247,25.393097,25.980083,26.580498,27.42087,28.202105,28.956001,29.71527,30.808735,31.508823,32.5604,33.43768,34.533794,35.44001,36.89712,37.993843,39.467777,41.505943,43.887825,46.017784,50.541897,55.29958,69.12176
2023-10-13 15:00:00,7.762495,9.736597,10.826586,11.289719,12.064731,12.910675,13.377376,13.569558,13.511918,14.031537,14.4035015,14.833734,15.19739,15.185199,15.687122,15.9462,16.037893,16.368925,16.46344,16.842058,17.014744,17.270567,17.800247,18.063457,18.167358,18.818075,19.281336,19.56635,19.863998,20.369682,20.461084,20.918032,21.417244,21.885826,22.377499,23.091568,23.720867,24.593044,25.348091,26.974201,27.7071,29.16524,30.349625,32.358246,35.18049,37.498367,40.771713,44.748924,49.7388,59.951237
